p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
2.64562742740831e-104	1.58517792851625	0.174	0.045	1.14963094230601e-99	Amil-Amillepora16509	Amil
6.10721817172324e-95	1.58370128277189	0.173	0.047	2.65383058434062e-90	Amil-Amillepora01061	Amil
4.15255317797246e-145	1.58067869992925	0.237	0.061	1.80445045795615e-140	Amil-Amillepora04548	Amil
4.85168623079352e-97	1.57689046704508	0.172	0.046	2.10825173472902e-92	Amil-Amillepora36846	Amil
4.94542536380209e-218	1.57682760074389	0.471	0.158	2.14898513758656e-213	Amil-Amillepora34111	Amil
2.11476472386778e-187	1.57340093290123	0.351	0.102	9.18949863109506e-183	Amil-Amillepora21982	Amil
5.26440412451866e-188	1.56727843817392	0.509	0.202	2.28759416826834e-183	Amil-Amillepora13319	Amil
1.88948216341546e-119	1.56453513430829	0.163	0.036	8.21055579290552e-115	Amil-Amillepora19787	Amil
6.3406677915628e-267	1.55636338383069	0.587	0.204	2.7552737821457e-262	Amil-Amillepora19347	Amil
5.12084306934355e-104	1.54958479627449	0.153	0.036	2.22521114735255e-99	Amil-orphan-14145	Amil
1.03586089428093e-97	1.54768794947167	0.15	0.036	4.50122993000837e-93	Amil-orphan-5536	Amil
3.21831625454237e-83	1.54415450409512	0.123	0.029	1.39848714524884e-78	Amil-orphan-14147	Amil
3.56968679566663e-195	1.53295256665662	0.343	0.093	1.55117170018898e-190	Amil-Amillepora24662	Amil
4.10057557122678e-113	1.52642785871142	0.203	0.055	1.78186410872088e-108	Amil-Amillepora21958	Amil
4.62715643626429e-238	1.52296414558706	0.325	0.073	2.01068455781429e-233	Amil-Amillepora13107	Amil
1.76213010435882e-194	1.51140306940288	0.366	0.105	7.6571601554808e-190	Amil-Amillepora10167	Amil
2.05289958538188e-74	1.50616067156259	0.131	0.036	8.92066985831843e-70	Amil-Amillepora17995	Amil
1.24133240730465e-266	1.50402231621405	0.53	0.164	5.39408584270161e-262	Amil-Amillepora30418	Amil
2.65807317462591e-321	1.49945847133176	0.908	0.449	1.15503911730194e-316	Amil-Amillepora23548	Amil
4.68682698493522e-89	1.4916831846706	0.161	0.044	2.03661379803375e-84	Amil-Amillepora20436	Amil
4.61441826382286e-71	1.48934220216523	0.111	0.027	2.00514931236159e-66	Amil-Amillepora28969	Amil
5.28831876545944e-46	1.48920486508911	0.11	0.036	2.29798603634274e-41	Amil-Amillepora20471	Amil
2.32302296251775e-78	1.48755336982816	0.134	0.035	1.00944639813246e-73	Amil-Amillepora36703	Amil
3.47490341227425e-199	1.487278069428	0.42	0.132	1.50998452876965e-194	Amil-Amillepora26189	Amil
1.81441602064536e-131	1.47867557006307	0.254	0.073	7.88436337611236e-127	Amil-Amillepora27994	Amil
6.25776738561754e-144	1.47812588481344	0.288	0.085	2.71925023974625e-139	Amil-Amillepora09803	Amil
3.94845026983363e-168	1.47734315352485	0.36	0.113	1.7157595802535e-163	Amil-Amillepora27500	Amil
2.63416190710687e-106	1.47692326873125	0.239	0.076	1.14464871511422e-101	Amil-Amillepora26036	Amil
0.315114219768079	1.47634498873728	0.11	0.122	1	Amil-Amillepora05805	Amil
3.31985216823093e-77	1.47274631392245	0.126	0.032	1.44260856118307e-72	Amil-Amillepora17999	Amil
1.82844138192062e-171	1.47121446315398	0.349	0.106	7.94530918099786e-167	Amil-Amillepora06829	Amil
7.60333840049931e-95	1.46524368013702	0.173	0.047	3.30395466855297e-90	Amil-Amillepora00671	Amil
7.26676981982426e-138	1.46453333696004	0.235	0.061	3.15770215750643e-133	Amil-orphan-554	Amil
7.16006279270428e-67	1.4637222185433	0.121	0.033	3.11133368594172e-62	Amil-Amillepora17889	Amil
1.51377880764628e-58	1.46023037747444	0.112	0.032	6.57797443074615e-54	Amil-Amillepora24954	Amil
3.18049852046152e-89	1.45890741030298	0.171	0.049	1.38205382708135e-84	Amil-Amillepora06319	Amil
1.45846179106821e-70	1.45752603142476	0.129	0.036	6.3375998669078e-66	Amil-Amillepora20417	Amil
0	1.45505327720929	0.839	0.241	0	Amil-Amillepora19233	Amil
8.40240349907032e-158	1.45394744139482	0.333	0.104	3.65118041648602e-153	Amil-Amillepora04366	Amil
9.24823348735147e-84	1.4507966357021	0.168	0.049	4.01872737959371e-79	Amil-Amillepora10049	Amil
5.8247335089439e-101	1.44902624033067	0.187	0.052	2.53107969897648e-96	Amil-Amillepora12352	Amil
8.95198784655046e-175	1.44140645378996	0.304	0.08	3.88999679884004e-170	Amil-Amillepora14399	Amil
1.97929052894374e-65	1.44117757147127	0.126	0.036	8.60080906447215e-61	Amil-Amillepora15434	Amil
1.74456080330598e-108	1.43067264664866	0.219	0.063	7.58081451468582e-104	Amil-Amillepora10495	Amil
5.15691344030305e-146	1.42829454437188	0.301	0.091	2.24088516634929e-141	Amil-Amillepora04102	Amil
1.4638635889762e-165	1.42787004056737	0.38	0.127	6.36107283953717e-161	Amil-Amillepora12426	Amil
5.16680067303034e-64	1.42680730875143	0.107	0.028	2.2451815644586e-59	Amil-Amillepora18465	Amil
2.77448385602577e-46	1.4193147723378	0.227	0.107	1.20562421479744e-41	Amil-Amillepora25344	Amil
5.7432465296112e-119	1.40994433232195	0.26	0.08	2.49567034697725e-114	Amil-Amillepora04160	Amil
1.44137567359371e-286	1.40807211249706	0.744	0.301	6.26335385203412e-282	Amil-Amillepora16777	Amil
2.67373341362312e-94	1.40706241026551	0.211	0.067	1.16184411755579e-89	Amil-Amillepora20505	Amil
4.8605138368811e-297	1.40668400815909	0.724	0.283	2.11208768267831e-292	Amil-Amillepora32265	Amil
7.78858468364569e-215	1.40614710597421	0.447	0.139	3.3844515884314e-210	Amil-Amillepora18526	Amil
1.28784279390441e-93	1.40415838748067	0.163	0.043	5.59619207663223e-89	Amil-Amillepora10419	Amil
4.96563595781846e-97	1.39824973937656	0.186	0.052	2.15776744911043e-92	Amil-Amillepora32582	Amil
2.96189884054877e-68	1.39599113311199	0.11	0.027	1.28706352217206e-63	Amil-Amillepora15365	Amil
7.65661032155901e-77	1.39542732844214	0.179	0.057	3.32710344913025e-72	Amil-Amillepora06036	Amil
1.62849792526898e-190	1.39463220569015	0.39	0.117	7.07647488446383e-186	Amil-Amillepora20727	Amil
1.02077370073135e-198	1.39361619303295	0.399	0.121	4.43567003915802e-194	Amil-Amillepora07704	Amil
8.58766529622071e-73	1.3932586129313	0.185	0.063	3.73168407781975e-68	Amil-orphan-6562	Amil
8.67594476091401e-95	1.39324079101869	0.166	0.044	3.77004503640758e-90	Amil-Amillepora07097	Amil
1.60882706699608e-120	1.39273681467009	0.242	0.07	6.99099713692478e-116	Amil-Amillepora14495	Amil
3.82722004380604e-100	1.39244070916591	0.272	0.098	1.66308019783548e-95	Amil-Amillepora17927	Amil
5.77683495902634e-188	1.38547961059128	0.484	0.176	2.51026586309531e-183	Amil-Amillepora16797	Amil
8.99132174746083e-209	1.38541088431591	0.566	0.218	3.90708895214163e-204	Amil-Amillepora04681	Amil
6.43819485549262e-124	1.38361333982942	0.175	0.039	2.79765319250576e-119	Amil-Amillepora04411	Amil
1.24368820366762e-60	1.38345507593365	0.105	0.027	5.4043227202173e-56	Amil-Amillepora24385	Amil
1.23376996201543e-291	1.38313380233272	0.812	0.371	5.36122399294186e-287	Amil-Amillepora11073	Amil
2.61845695719004e-122	1.37519716159116	0.317	0.112	1.13782428617736e-117	Amil-Amillepora05924	Amil
2.16647165099499e-109	1.37451420616056	0.298	0.107	9.41418591223365e-105	Amil-Amillepora13103	Amil
6.02956369566619e-148	1.3742715044621	0.355	0.122	2.62008660831479e-143	Amil-Amillepora22313	Amil
6.01370389955101e-124	1.3646444265447	0.275	0.086	2.6131948925109e-119	Amil-Amillepora27376	Amil
2.23154029814824e-44	1.35894459149097	0.105	0.034	9.69693521157334e-40	Amil-orphan-3569	Amil
1.1093071367514e-100	1.35685465582489	0.215	0.066	4.82038323203955e-96	Amil-Amillepora23099	Amil
2.11753997643914e-51	1.35261394171937	0.119	0.038	9.20155821361862e-47	Amil-Amillepora24984	Amil
1.18991916052444e-84	1.34784335168472	0.156	0.043	5.17067472014291e-80	Amil-Amillepora11750	Amil
9.17142529135197e-115	1.34515372003237	0.287	0.098	3.98535114610409e-110	Amil-Amillepora10407	Amil
2.21905146859021e-66	1.34479308965224	0.138	0.041	9.64266625161188e-62	Amil-Amillepora19528	Amil
6.3392178949653e-65	1.34403035627595	0.138	0.041	2.75464374407822e-60	Amil-Amillepora01387	Amil
7.01554333847524e-75	1.34313973501359	0.135	0.036	3.04853420230103e-70	Amil-Amillepora27807	Amil
2.48819625327425e-103	1.33771344759076	0.234	0.074	1.08122079989779e-98	Amil-Amillepora00859	Amil
3.02917452699283e-71	1.33602160981752	0.176	0.058	1.31629749895946e-66	Amil-Amillepora36732	Amil
6.34245440981059e-63	1.33282281013571	0.147	0.047	2.75605013923909e-58	Amil-Amillepora00762	Amil
7.66697723576052e-191	1.33278910700977	0.399	0.123	3.33160828802737e-186	Amil-Amillepora20871	Amil
1.47742050230372e-92	1.32755609197269	0.242	0.083	6.41998305071057e-88	Amil-Amillepora11835	Amil
4.62782165591563e-48	1.32260378500636	0.1	0.03	2.01097362236158e-43	Amil-orphan-14382	Amil
9.11610789540017e-81	1.32057297627635	0.172	0.052	3.96131352486719e-76	Amil-Amillepora23710	Amil
5.88669053783407e-56	1.31965893854547	0.125	0.039	2.55800250631041e-51	Amil-Amillepora31926	Amil
8.41563443004869e-53	1.3131979295721	0.108	0.032	3.65692978523336e-48	Amil-Amillepora30489	Amil
2.78155305067992e-76	1.31065950042455	0.178	0.057	1.20869606264245e-71	Amil-Amillepora20271	Amil
5.20084751589513e-117	1.30702149954984	0.294	0.1	2.25997627955707e-112	Amil-Amillepora04329	Amil
4.94392753219373e-125	1.30396953325567	0.414	0.17	2.14833426983946e-120	Amil-Amillepora37085	Amil
1.74199290823705e-90	1.30317457952845	0.177	0.05	7.56965598345328e-86	Amil-Amillepora32109	Amil
4.59006115863632e-91	1.30290597461948	0.242	0.085	1.99456517587383e-86	Amil-Amillepora08535	Amil
6.43620230157274e-51	1.30217459685723	0.1	0.029	2.79678734812542e-46	Amil-Amillepora04916	Amil
2.19985039211274e-60	1.29998284689322	0.167	0.059	9.55922989388669e-56	Amil-orphan-8021	Amil
1.29586100415841e-73	1.29709077114068	0.171	0.054	5.63103440746996e-69	Amil-Amillepora13994	Amil
3.94626632691074e-38	1.29660543707764	0.1	0.035	1.71481056969579e-33	Amil-orphan-10701	Amil
1.42626606902608e-133	1.29542275436515	0.454	0.188	6.19769657634592e-129	Amil-Amillepora32181	Amil
4.3081766236615e-47	1.29134691492144	0.165	0.067	1.87207507004587e-42	Amil-Amillepora19113	Amil
3.58751560929389e-193	1.28745315444613	0.593	0.25	1.55891903286257e-188	Amil-Amillepora09116	Amil
2.2494169511979e-47	1.28683420951785	0.137	0.05	9.77461641973534e-43	Amil-Amillepora19061	Amil
2.64057926664142e-36	1.28079264696536	0.105	0.038	1.14743731452636e-31	Amil-orphan-7617	Amil
4.27297156221926e-83	1.28032123238819	0.198	0.063	1.85677706264676e-78	Amil-Amillepora18293	Amil
4.36977258352386e-89	1.27962929273226	0.249	0.09	1.89884097844446e-84	Amil-Amillepora06722	Amil
1.07002489797478e-50	1.2779008077706	0.138	0.048	4.64968619165963e-46	Amil-orphan-10742	Amil
9.62319503181868e-270	1.27702864671474	0.845	0.416	4.18166316912649e-265	Amil-Amillepora00980	Amil
5.90467357860568e-90	1.27658539104325	0.223	0.074	2.56581685684731e-85	Amil-Amillepora19854	Amil
3.87143977633167e-47	1.27574483123725	0.104	0.032	1.68229544040716e-42	Amil-Amillepora23118	Amil
4.81383513136282e-71	1.27397077131807	0.165	0.053	2.0918039179824e-66	Amil-Amillepora35602	Amil
1.72110797960167e-74	1.27381100521408	0.141	0.039	7.4789026145611e-70	Amil-Amillepora04674	Amil
3.07628212917413e-78	1.27297760551097	0.189	0.062	1.33676763641133e-73	Amil-orphan-2015	Amil
0	1.27282716247486	0.987	0.803	0	Amil-Amillepora07717	Amil
2.27789630448193e-131	1.2698964076246	0.393	0.152	9.8983706014958e-127	Amil-Amillepora30437	Amil
2.18186518789215e-103	1.26921939051929	0.29	0.104	9.48107698746654e-99	Amil-Amillepora05446	Amil
2.41563993739497e-72	1.2648573444599	0.193	0.067	1.04969217839561e-67	Amil-Amillepora15883	Amil
1.49178764047007e-80	1.26350505533188	0.198	0.065	6.48241401289866e-76	Amil-Amillepora21896	Amil
5.06501861790185e-65	1.26144077416884	0.145	0.045	2.20095319022307e-60	Amil-Amillepora00265	Amil
2.85174163813839e-193	1.25460828379213	0.328	0.088	1.23919581143666e-188	Amil-orphan-5076	Amil
6.24447455732248e-69	1.25409033290876	0.146	0.044	2.71347397413891e-64	Amil-Amillepora19368	Amil
8.2114401615093e-76	1.24931505333917	0.195	0.066	3.56819920778225e-71	Amil-Amillepora12215	Amil
3.78049818278651e-87	1.24885420361105	0.2	0.062	1.64277768034805e-82	Amil-Amillepora09700	Amil
6.30564223380319e-145	1.24296374986558	0.351	0.116	2.74005377627684e-140	Amil-Amillepora19756	Amil
8.77666783103982e-75	1.24286759859181	0.171	0.053	3.81381323930004e-70	Amil-Amillepora12085	Amil
3.60874655336599e-78	1.24084779273612	0.175	0.055	1.56814472729966e-73	Amil-Amillepora33061	Amil
4.96208777910414e-152	1.23791675935428	0.502	0.214	2.15622562353191e-147	Amil-Amillepora32899	Amil
4.8282851910097e-48	1.23681202724287	0.125	0.042	2.09808304690136e-43	Amil-Amillepora28813	Amil
4.40645106018651e-141	1.23375374368211	0.465	0.195	1.91477924369345e-136	Amil-Amillepora29558	Amil
6.57099005548713e-45	1.23087242828709	0.119	0.041	2.85535801871138e-40	Amil-Amillepora14790	Amil
6.73303990568898e-89	1.23026174030007	0.283	0.111	2.92577516061809e-84	Amil-Amillepora22525	Amil
4.34520302444648e-48	1.23003695429537	0.109	0.034	1.88816452224297e-43	Amil-Amillepora25254	Amil
4.25976488072333e-69	1.22856140754418	0.105	0.025	1.85103823126952e-64	Amil-Amillepora01989	Amil
1.1819813578214e-76	1.22775261233476	0.213	0.076	5.13618179227713e-72	Amil-Amillepora30882	Amil
2.06005623047536e-102	1.22675874801803	0.222	0.067	8.95176834390763e-98	Amil-Amillepora16527	Amil
3.58630875315741e-49	1.2250291729611	0.178	0.073	1.55839460559702e-44	Amil-Amillepora06329	Amil
5.88263957297975e-56	1.22224644060237	0.131	0.042	2.55624220004262e-51	Amil-Amillepora26677	Amil
1.36896271315634e-48	1.2213323025052	0.112	0.035	5.94869057374955e-44	Amil-Amillepora13727	Amil
6.90316663278365e-147	1.22067601326568	0.478	0.201	2.99970202860981e-142	Amil-Amillepora01789	Amil
7.74553703364638e-55	1.21539928151648	0.12	0.037	3.3657456626007e-50	Amil-Amillepora23725	Amil
4.69854572357727e-41	1.21419601639319	0.11	0.038	2.04170605872327e-36	Amil-Amillepora04853	Amil
4.4232728101052e-119	1.20538513107019	0.298	0.1	1.92208896690311e-114	Amil-Amillepora18826	Amil
1.04247325502975e-166	1.20522540577391	0.422	0.143	4.52996328240627e-162	Amil-Amillepora33560	Amil
1.51108889747628e-160	1.20493170064026	0.451	0.167	6.56628569509341e-156	Amil-Amillepora31661	Amil
2.52077820613458e-38	1.20472889152484	0.104	0.036	1.09537896169372e-33	Amil-Amillepora29000	Amil
6.92421547992382e-50	1.20286756587414	0.125	0.042	3.0088485946461e-45	Amil-Amillepora13710	Amil
5.07054614813847e-117	1.19522528904474	0.386	0.155	2.20335512321209e-112	Amil-Amillepora31932	Amil
4.33063472361074e-148	1.19482643616621	0.412	0.151	1.88183401279781e-143	Amil-Amillepora04769	Amil
1.88591294056804e-70	1.19184525140003	0.193	0.068	8.19504609194437e-66	Amil-Amillepora25315	Amil
6.63813814757452e-40	1.19121422419419	0.101	0.034	2.88453655064703e-35	Amil-Amillepora15510	Amil
1.58931854961523e-57	1.18629745782465	0.131	0.041	6.90622482549803e-53	Amil-Amillepora03148	Amil
7.51459641539125e-41	1.18431134151078	0.136	0.053	3.26539272634411e-36	Amil-Amillepora14200	Amil
1.37151198955688e-36	1.18377865296786	0.1	0.035	5.95976819942045e-32	Amil-Amillepora15523	Amil
5.38894775006891e-127	1.18327624928523	0.373	0.14	2.34171335531494e-122	Amil-Amillepora01756	Amil
9.69627749796539e-124	1.17826691940471	0.342	0.12	4.21342042396588e-119	Amil-Amillepora12610	Amil
7.67463601058578e-128	1.17729861699232	0.344	0.119	3.33493633203995e-123	Amil-orphan-1598	Amil
2.13455288499262e-105	1.17095276123625	0.279	0.096	9.27548610644694e-101	Amil-Amillepora08955	Amil
2.32284804531935e-161	1.16932793731262	0.437	0.158	1.00937038961307e-156	Amil-Amillepora10010	Amil
1.48630281845131e-86	1.16626352695237	0.266	0.1	6.45858026729834e-82	Amil-Amillepora35798	Amil
2.27945281031227e-71	1.16618785662014	0.146	0.042	9.90513424193095e-67	Amil-Amillepora14427	Amil
2.83769804788478e-67	1.16581481425166	0.179	0.062	1.23309330972785e-62	Amil-Amillepora08527	Amil
1.82527529217871e-96	1.16573453495886	0.285	0.104	7.93155125463338e-92	Amil-Amillepora20346	Amil
5.34215614740322e-51	1.16367147893206	0.13	0.044	2.32138053229259e-46	Amil-Amillepora25281	Amil
9.60255456671215e-68	1.15779983978488	0.177	0.06	4.1726940614191e-63	Amil-Amillepora06903	Amil
8.65088429005079e-107	1.15676056678477	0.293	0.102	3.75915525939867e-102	Amil-orphan-8229	Amil
6.68562441458801e-50	1.15643376984727	0.138	0.048	2.90517123311507e-45	Amil-Amillepora22344	Amil
1.44350028860858e-65	1.15284889907913	0.25	0.106	6.27258615411972e-61	Amil-Amillepora26159	Amil
2.81852417413531e-63	1.15111710914378	0.179	0.064	1.22476149462876e-58	Amil-Amillepora19945	Amil
1.78919339252571e-68	1.15110163770415	0.206	0.076	7.77476096788122e-64	Amil-Amillepora22294	Amil
4.49406856293963e-140	1.15066939542963	0.615	0.313	1.95285255333979e-135	Amil-Amillepora04314	Amil
4.90862958168558e-50	1.15041290243001	0.143	0.052	2.13299589842565e-45	Amil-Amillepora10841	Amil
4.96025660547402e-43	1.14877501964288	0.113	0.039	2.15542990534268e-38	Amil-Amillepora14677	Amil
6.48480855198685e-115	1.14851860708477	0.339	0.126	2.81790870818037e-110	Amil-Amillepora10359	Amil
1.69103487501925e-98	1.14758088177221	0.347	0.144	7.34822294590866e-94	Amil-Amillepora24441	Amil
6.35193416640977e-55	1.14610768502972	0.148	0.051	2.7601694726717e-50	Amil-Amillepora25373	Amil
5.76552740090667e-99	1.14261572280129	0.313	0.122	2.50535227678999e-94	Amil-Amillepora35599	Amil
6.49765717190329e-69	1.14119616018202	0.221	0.085	2.82349194747885e-64	Amil-Amillepora07325	Amil
4.76483215526955e-81	1.13824281094224	0.263	0.102	2.07051016475083e-76	Amil-Amillepora24164	Amil
6.09900287256061e-106	1.13758689333736	0.307	0.11	2.65026070824249e-101	Amil-Amillepora27349	Amil
4.25206449720473e-223	1.13680306056393	0.16	0.02	1.84769210661534e-218	Amil-Amillepora22085	Amil
2.35284954611022e-84	1.13676987296112	0.291	0.117	1.02240724176674e-79	Amil-Amillepora11216	Amil
4.80458095330877e-37	1.13676271281087	0.113	0.042	2.08778260745079e-32	Amil-Amillepora34857	Amil
8.82928529118893e-170	1.13508419322652	0.708	0.378	3.83667763043324e-165	Amil-orphan-7031	Amil
5.91426170075959e-127	1.13161169972314	0.371	0.137	2.56998327944807e-122	Amil-Amillepora14756	Amil
4.51793195630727e-43	1.12588438676809	0.103	0.033	1.96322215229376e-38	Amil-Amillepora24782	Amil
1.71045386796782e-155	1.12564861851635	0.403	0.138	7.43260623786736e-151	Amil-Amillepora00128	Amil
3.80624629469713e-49	1.1197378911954	0.125	0.042	1.65396626489769e-44	Amil-Amillepora13351	Amil
9.66026533198441e-74	1.11471113329932	0.17	0.053	4.19777169736051e-69	Amil-Amillepora08427	Amil
3.78015991529025e-97	1.11454119743865	0.236	0.076	1.64263068959023e-92	Amil-Amillepora27025	Amil
2.68283905111297e-40	1.11053055424006	0.134	0.052	1.16580088127063e-35	Amil-Amillepora10420	Amil
1.78002025141598e-128	1.11022773611825	0.386	0.145	7.73490000050299e-124	Amil-Amillepora10695	Amil
5.23300664722705e-42	1.10847480145435	0.101	0.033	2.27395070848604e-37	Amil-Amillepora12468	Amil
3.63736275471783e-83	1.10701499491158	0.396	0.19	1.58057961143508e-78	Amil-Amillepora29486	Amil
8.43228305263276e-51	1.10685207301276	0.158	0.06	3.66416427769104e-46	Amil-orphan-7980	Amil
3.39047725683916e-59	1.10595359194333	0.138	0.043	1.47329798718689e-54	Amil-Amillepora25077	Amil
8.72551149634151e-59	1.10525394115708	0.143	0.047	3.79158376562024e-54	Amil-Amillepora00923	Amil
7.49979622456043e-74	1.10374457992507	0.215	0.078	3.25896145142049e-69	Amil-Amillepora00769	Amil
3.11460870577947e-116	1.10039971257126	0.254	0.077	1.35342206700941e-111	Amil-Amillepora12932	Amil
8.20306619472389e-58	1.09767547011809	0.177	0.065	3.56456038425532e-53	Amil-Amillepora05991	Amil
4.26145564494804e-49	1.09550810732589	0.174	0.07	1.85177293595572e-44	Amil-Amillepora10234	Amil
1.14134812052912e-43	1.09166360695139	0.117	0.04	4.95961412294724e-39	Amil-Amillepora32206	Amil
1.89279946938241e-84	1.08853742029685	0.305	0.126	8.22497081425433e-80	Amil-Amillepora10097	Amil
4.51978112229995e-41	1.08688841369027	0.105	0.035	1.96402568888422e-36	Amil-Amillepora24291	Amil
2.54246324381414e-201	1.08488920473479	0.773	0.379	1.104801977967e-196	Amil-Amillepora16433	Amil
9.72796466968469e-51	1.08410643162019	0.145	0.051	4.22718976756479e-46	Amil-Amillepora14083	Amil
3.36553983016879e-66	1.08393360664025	0.214	0.083	1.46246167780155e-61	Amil-Amillepora17507	Amil
1.86366026449441e-88	1.08090350067861	0.204	0.065	8.098349313334e-84	Amil-Amillepora26171	Amil
1.66092283894025e-32	1.07836391596273	0.101	0.038	7.21737410433096e-28	Amil-Amillepora29576	Amil
9.8849298077011e-48	1.0776725008649	0.134	0.047	4.29539739863844e-43	Amil-Amillepora28815	Amil
7.43341835932381e-63	1.07657839211645	0.194	0.073	3.23011761386057e-58	Amil-Amillepora10256	Amil
4.61225697747099e-76	1.07595356957212	0.272	0.111	2.00421014699024e-71	Amil-Amillepora03045	Amil
1.93692807174239e-107	1.07441245784277	0.331	0.125	8.4167272429494e-103	Amil-Amillepora05880	Amil
4.52542934470987e-40	1.07364310404524	0.117	0.043	1.96648006745023e-35	Amil-Amillepora08372	Amil
3.33836378837056e-34	1.07342251531633	0.101	0.037	1.45065260059854e-29	Amil-Amillepora16578	Amil
1.14906259813781e-39	1.07247390432459	0.136	0.053	4.99313661394803e-35	Amil-Amillepora20193	Amil
4.66363911113393e-266	1.07161222700723	0.902	0.546	2.02653773935214e-261	Amil-Amillepora22643	Amil
1.3175161150887e-36	1.07009384620329	0.106	0.038	5.72513452650642e-32	Amil-Amillepora12218	Amil
6.84646394718695e-62	1.06992246294229	0.135	0.041	2.97506244361062e-57	Amil-Amillepora20893	Amil
2.99019908041508e-53	1.06944777837669	0.2	0.083	1.29936110840357e-48	Amil-Amillepora12697	Amil
4.80415241786956e-123	1.06809855775672	0.568	0.288	2.08759639166104e-118	Amil-Amillepora03635	Amil
9.62498742304354e-24	1.0615779319124	0.104	0.046	4.18244203480934e-19	Amil-Amillepora37237	Amil
2.45726260499834e-40	1.05929262294247	0.131	0.05	1.06777889237598e-35	Amil-Amillepora05920	Amil
3.18924020207433e-56	1.05873495244804	0.234	0.101	1.38585243740938e-51	Amil-Amillepora07639	Amil
1.00933535266085e-69	1.05628658737119	0.22	0.083	4.38596584145247e-65	Amil-Amillepora26104	Amil
9.05511014832182e-37	1.05608885718259	0.145	0.062	3.93480756385176e-32	Amil-Amillepora04544	Amil
1.88505611607522e-28	1.05424467409236	0.102	0.041	8.19132284679327e-24	Amil-Amillepora25098	Amil
1.20662274529406e-36	1.05387849652273	0.129	0.052	5.2432584774008e-32	Amil-orphan-9021	Amil
1.59317521303913e-98	1.05303401980952	0.319	0.124	6.92298357074024e-94	Amil-Amillepora24045	Amil
1.10813411073545e-33	1.05206996180243	0.104	0.039	4.81528596478981e-29	Amil-Amillepora19762	Amil
1.48138002167618e-64	1.04853217067027	0.187	0.067	6.43718874619166e-60	Amil-orphan-575	Amil
7.89734148325986e-43	1.04790897430363	0.183	0.081	3.43171076813574e-38	Amil-orphan-5738	Amil
4.92497355278501e-66	1.0430949592938	0.195	0.071	2.1400980076272e-61	Amil-Amillepora22140	Amil
1.6865231069871e-96	1.0410090325518	0.306	0.116	7.32861750910176e-92	Amil-Amillepora08857	Amil
7.45092603983931e-42	1.0385075105306	0.197	0.09	3.23772540135177e-37	Amil-orphan-2795	Amil
5.09715895536321e-30	1.03773069947925	0.1	0.039	2.21491945246353e-25	Amil-orphan-15125	Amil
3.40392977109689e-42	1.03600954192415	0.141	0.055	1.47914364273244e-37	Amil-Amillepora03714	Amil
4.88980139030482e-68	1.03563226725881	0.23	0.09	2.12481429614306e-63	Amil-Amillepora16015	Amil
4.42854070455802e-33	1.03535311511273	0.115	0.046	1.92437807775864e-28	Amil-orphan-3241	Amil
7.92302049005221e-58	1.03516653589599	0.171	0.062	3.44286932374729e-53	Amil-Amillepora27324	Amil
3.43689949650955e-69	1.03410142203406	0.237	0.093	1.49347030721326e-64	Amil-Amillepora03325	Amil
6.48588796204436e-107	1.03306944452329	0.272	0.092	2.81837775502676e-102	Amil-Amillepora33554	Amil
4.72476696497807e-40	1.03288891868687	0.11	0.038	2.05310023696157e-35	Amil-Amillepora23213	Amil
5.95686542508786e-84	1.03112870745226	0.177	0.053	2.58849630181768e-79	Amil-Amillepora05046	Amil
3.95795516959938e-53	1.03068707881703	0.185	0.073	1.71988983939771e-48	Amil-Amillepora23436	Amil
9.38380661866834e-92	1.03015848184349	0.313	0.123	4.07763932807614e-87	Amil-Amillepora03005	Amil
4.8741309828825e-61	1.02985718236997	0.2	0.077	2.11800487730176e-56	Amil-Amillepora20276	Amil
1.61169862972776e-76	1.029516939736	0.188	0.061	7.00347522561903e-72	Amil-Amillepora36423	Amil
3.02454972596555e-59	1.02693354768269	0.202	0.08	1.31428783792107e-54	Amil-Amillepora07470	Amil
8.05537830413195e-94	1.02656774383162	0.395	0.178	3.5003840882775e-89	Amil-Amillepora26160	Amil
8.34917239854172e-103	1.0246366659184	0.421	0.189	3.62804937406232e-98	Amil-Amillepora23343	Amil
1.81454742471865e-60	1.02329372884654	0.152	0.05	7.88493437937243e-56	Amil-Amillepora25087	Amil
8.78469500275606e-25	1.02278981182672	0.105	0.046	3.81730136649762e-20	Amil-Amillepora03356	Amil
4.56113717740319e-103	1.02266944246327	0.388	0.162	1.98199654906878e-98	Amil-Amillepora23154	Amil
3.58429279183222e-122	1.0224158402026	0.405	0.156	1.55751858976277e-117	Amil-Amillepora06370	Amil
1.47048431615013e-136	1.02180362399002	0.686	0.393	6.38984254739878e-132	Amil-Amillepora03225	Amil
8.30481607474962e-127	1.02132681306563	0.386	0.143	3.6087747771217e-122	Amil-Amillepora24216	Amil
5.83196289264028e-86	1.02088476264816	0.278	0.107	2.53422115536791e-81	Amil-Amillepora03787	Amil
1.97075356605122e-42	1.02018558092828	0.103	0.034	8.56371254591898e-38	Amil-Amillepora17026	Amil
8.52845544713629e-153	1.01961570790573	0.695	0.357	3.7059550299986e-148	Amil-Amillepora14460	Amil
6.78823461686294e-24	1.01846740084899	0.122	0.058	2.94975947041162e-19	Amil-Amillepora20581	Amil
2.11412858546564e-49	1.01779885515424	0.166	0.064	9.18673435528241e-45	Amil-Amillepora33079	Amil
